9E-1	0.8461538461538461	857.4892649659005
5E-1	0.8461538461538461	857.4892649659005
1E-1	0.8461538461538461	857.4892649659005
1E-3	0.8461538461538461	877.9489770143975
1E-5	0.8461538461538461	901.136650669361
1E-7	0.8461538461538461	914.321798433948
1E-9	0.8461538461538461	932.0535488759788
1E-11	0.8461538461538461	947.966658247032
1E-15	0.8461538461538461	982.9754988633493
1E-20	0.8461538461538461	1012.9830765344784
1E-30	0.8461538461538461	1067.5423086638039
1E-50	0.8461538461538461	1130.7400858802728
1E-100	0.8413461538461539	1239.4038898711794
1E-130	0.8413461538461539	1314.8774943167466
1E-150	0.8461538461538461	1403.0815862591562
1E-170	0.8461538461538461	1403.0815862591562
1E-200	0.8461538461538461	1403.0815862591562
