9E-1	0.9047619047619048	340.60446780551905
5E-1	0.9047619047619048	357.634691195795
1E-1	0.9047619047619048	357.634691195795
1E-3	0.8571428571428571	371.826544021025
1E-5	0.8571428571428571	385.0722733245729
1E-7	0.8571428571428571	395.4796320630749
1E-9	0.8571428571428571	398.3180026281209
1E-11	0.8571428571428571	406.8331143232589
1E-15	0.8571428571428571	420.0788436268068
1E-20	0.9047619047619048	438.05519053876475
1E-30	0.8571428571428571	455.0854139290407
1E-50	0.9047619047619048	494.82260183968464
1E-100	0.9523809523809524	529.8291721419185
1E-130	0.9523809523809524	559.1590013140604
1E-150	0.9523809523809524	572.4047306176084
1E-170	0.9523809523809524	572.4047306176084
1E-200	0.9523809523809524	572.4047306176084
